window_id,event_id,event_time_seconds
jiufu_19a4aa849045e9_first30,p145,16.666666666666668
jiufu_19a4aa849045e9_first30,p160,18.390804597701152
jiufu_19a4aa849045e9_first30,p176,20.229885057471265
jiufu_19a4aa849045e9_first30,p190,21.839080459770116
jiufu_19a4aa849045e9_first30,p203,23.333333333333336
jiufu_19a4aa849045e9_first30,p225,25.862068965517242
jiufu_19a4aa849045e9_first30,p240,27.586206896551726
jiufu_19a4aa849045e9_first30,p255,29.31034482758621
jiufu_bfba3aa9a87b7c_first30,p14,1.6091954022988506
jiufu_bfba3aa9a87b7c_first30,p28,3.218390804597701
jiufu_bfba3aa9a87b7c_first30,p43,4.942528735632185
jiufu_bfba3aa9a87b7c_first30,p53,6.0919540229885065
jiufu_bfba3aa9a87b7c_first30,p60,6.8965517241379315
jiufu_bfba3aa9a87b7c_first30,p70,8.045977011494253
jiufu_bfba3aa9a87b7c_first30,p84,9.655172413793105
jiufu_bfba3aa9a87b7c_first30,p93,10.689655172413794
jiufu_bfba3aa9a87b7c_first30,p103,11.839080459770116
jiufu_bfba3aa9a87b7c_first30,p113,12.988505747126437
jiufu_bfba3aa9a87b7c_first30,p128,14.712643678160921
jiufu_bfba3aa9a87b7c_first30,p141,16.20689655172414
jiufu_bfba3aa9a87b7c_first30,p156,17.931034482758623
jiufu_bfba3aa9a87b7c_first30,p173,19.885057471264368
jiufu_bfba3aa9a87b7c_first30,p189,21.724137931034484
jiufu_bfba3aa9a87b7c_first30,p203,23.333333333333336
jiufu_bfba3aa9a87b7c_first30,p221,25.402298850574716
jiufu_bfba3aa9a87b7c_first30,p239,27.471264367816094
jiufu_bfba3aa9a87b7c_first30,p253,29.080459770114945
jiufu_6a5717214c3e46_first30,p8,0.9195402298850576
jiufu_6a5717214c3e46_first30,p15,1.7241379310344829
jiufu_6a5717214c3e46_first30,p25,2.873563218390805
jiufu_6a5717214c3e46_first30,p40,4.597701149425288
jiufu_6a5717214c3e46_first30,p60,6.8965517241379315
jiufu_6a5717214c3e46_first30,p82,9.42528735632184
jiufu_6a5717214c3e46_first30,p161,18.505747126436784
jiufu_6a5717214c3e46_first30,p168,19.31034482758621
jiufu_6a5717214c3e46_first30,p185,21.264367816091955
jiufu_6a5717214c3e46_first30,p197,22.643678160919542
jiufu_542013dcb78dc0_first30,p27,3.1034482758620694
jiufu_542013dcb78dc0_first30,p39,4.482758620689656
jiufu_542013dcb78dc0_first30,p56,6.436781609195402
jiufu_542013dcb78dc0_first30,p71,8.160919540229886
jiufu_542013dcb78dc0_first30,p85,9.770114942528737
jiufu_542013dcb78dc0_first30,p101,11.609195402298852
jiufu_542013dcb78dc0_first30,p115,13.218390804597702
jiufu_542013dcb78dc0_first30,p131,15.057471264367818
jiufu_542013dcb78dc0_first30,p146,16.7816091954023
jiufu_542013dcb78dc0_first30,p182,20.919540229885058
jiufu_542013dcb78dc0_first30,p196,22.52873563218391
jiufu_542013dcb78dc0_first30,p231,26.551724137931036
jiufu_542013dcb78dc0_first30,p251,28.85057471264368
jiufu_596ccaaf7a001c_first30,p15,1.7241379310344829
jiufu_596ccaaf7a001c_first30,p29,3.3333333333333335
jiufu_596ccaaf7a001c_first30,p43,4.942528735632185
jiufu_596ccaaf7a001c_first30,p69,7.931034482758621
jiufu_596ccaaf7a001c_first30,p123,14.13793103448276
jiufu_596ccaaf7a001c_first30,p152,17.471264367816094
jiufu_596ccaaf7a001c_first30,p177,20.344827586206897
jiufu_596ccaaf7a001c_first30,p205,23.5632183908046
jiufu_596ccaaf7a001c_first30,p222,25.517241379310345
jiufu_596ccaaf7a001c_first30,p236,27.126436781609197
jiufu_9b4d8a24856a9f_first30,p13,1.4942528735632186
jiufu_9b4d8a24856a9f_first30,p29,3.3333333333333335
jiufu_9b4d8a24856a9f_first30,p41,4.71264367816092
jiufu_9b4d8a24856a9f_first30,p59,6.781609195402299
jiufu_9b4d8a24856a9f_first30,p68,7.816091954022989
jiufu_9b4d8a24856a9f_first30,p116,13.333333333333334
jiufu_9b4d8a24856a9f_first30,p122,14.022988505747128
jiufu_9b4d8a24856a9f_first30,p127,14.597701149425289
jiufu_9b4d8a24856a9f_first30,p139,15.977011494252874
jiufu_9b4d8a24856a9f_first30,p214,24.59770114942529
jiufu_9b4d8a24856a9f_first30,p227,26.091954022988507
jiufu_9b4d8a24856a9f_first30,p243,27.931034482758623
jiufu_a7efdc57a481f8_first30,p9,1.0344827586206897
jiufu_a7efdc57a481f8_first30,p16,1.8390804597701151
jiufu_a7efdc57a481f8_first30,p24,2.7586206896551726
jiufu_a7efdc57a481f8_first30,p38,4.367816091954023
jiufu_a7efdc57a481f8_first30,p74,8.505747126436782
jiufu_a7efdc57a481f8_first30,p93,10.689655172413794
jiufu_a7efdc57a481f8_first30,p103,11.839080459770116
jiufu_a7efdc57a481f8_first30,p116,13.333333333333334
jiufu_a7efdc57a481f8_first30,p129,14.827586206896553
jiufu_a7efdc57a481f8_first30,p141,16.20689655172414
jiufu_a7efdc57a481f8_first30,p155,17.81609195402299
jiufu_a1fad2b6534006_first30,p13,1.4942528735632186
jiufu_a1fad2b6534006_first30,p24,2.7586206896551726
jiufu_a1fad2b6534006_first30,p35,4.022988505747127
jiufu_a1fad2b6534006_first30,p44,5.057471264367816
jiufu_a1fad2b6534006_first30,p54,6.206896551724139
jiufu_a1fad2b6534006_first30,p69,7.931034482758621
jiufu_a1fad2b6534006_first30,p105,12.06896551724138
jiufu_a1fad2b6534006_first30,p115,13.218390804597702
jiufu_a1fad2b6534006_first30,p126,14.482758620689657
jiufu_a1fad2b6534006_first30,p176,20.229885057471265
jiufu_a1fad2b6534006_first30,p186,21.379310344827587
jiufu_a1fad2b6534006_first30,p194,22.298850574712645
jiufu_d16072cd12326f_first30,p6,0.6896551724137931
jiufu_d16072cd12326f_first30,p17,1.9540229885057472
jiufu_d16072cd12326f_first30,p37,4.252873563218391
jiufu_d16072cd12326f_first30,p53,6.0919540229885065
jiufu_d16072cd12326f_first30,p60,6.8965517241379315
jiufu_d16072cd12326f_first30,p73,8.39080459770115
jiufu_d16072cd12326f_first30,p95,10.919540229885058
jiufu_d16072cd12326f_first30,p112,12.873563218390805
jiufu_d16072cd12326f_first30,p127,14.597701149425289
jiufu_d16072cd12326f_first30,p143,16.436781609195403
jiufu_d16072cd12326f_first30,p161,18.505747126436784
jiufu_d16072cd12326f_first30,p178,20.45977011494253
jiufu_d16072cd12326f_first30,p194,22.298850574712645
jiufu_d16072cd12326f_first30,p203,23.333333333333336
jiufu_d16072cd12326f_first30,p216,24.827586206896555
jiufu_d16072cd12326f_first30,p225,25.862068965517242
jiufu_d16072cd12326f_first30,p238,27.35632183908046
jiufu_d16072cd12326f_first30,p251,28.85057471264368
jiufu_4923eea2509695_first30,p4,0.4597701149425288
jiufu_4923eea2509695_first30,p12,1.3793103448275863
jiufu_4923eea2509695_first30,p20,2.298850574712644
jiufu_4923eea2509695_first30,p30,3.4482758620689657
jiufu_4923eea2509695_first30,p41,4.71264367816092
jiufu_4923eea2509695_first30,p51,5.862068965517242
jiufu_4923eea2509695_first30,p61,7.011494252873564
jiufu_4923eea2509695_first30,p71,8.160919540229886
jiufu_4923eea2509695_first30,p83,9.540229885057473
jiufu_4923eea2509695_first30,p92,10.574712643678161
jiufu_4923eea2509695_first30,p105,12.06896551724138
jiufu_4923eea2509695_first30,p114,13.10344827586207
jiufu_4923eea2509695_first30,p132,15.17241379310345
jiufu_4923eea2509695_first30,p148,17.011494252873565
jiufu_4923eea2509695_first30,p173,19.885057471264368
jiufu_4923eea2509695_first30,p211,24.252873563218394
jiufu_4923eea2509695_first30,p229,26.32183908045977
jiufu_4923eea2509695_first30,p240,27.586206896551726
jiufu_4923eea2509695_first30,p249,28.620689655172416
jiufu_ff4c4ac565e3b0_first30,p19,2.1839080459770117
jiufu_ff4c4ac565e3b0_first30,p41,4.71264367816092
jiufu_ff4c4ac565e3b0_first30,p52,5.977011494252874
jiufu_ff4c4ac565e3b0_first30,p62,7.126436781609196
jiufu_ff4c4ac565e3b0_first30,p142,16.32183908045977
jiufu_ff4c4ac565e3b0_first30,p154,17.70114942528736
jiufu_ff4c4ac565e3b0_first30,p186,21.379310344827587
jiufu_ff4c4ac565e3b0_first30,p197,22.643678160919542
jiufu_ff4c4ac565e3b0_first30,p210,24.13793103448276
jiufu_ff4c4ac565e3b0_first30,p235,27.011494252873565
jiufu_ff4c4ac565e3b0_first30,p249,28.620689655172416
jiufu_24afbde80aa2d4_first30,p15,1.7241379310344829
jiufu_24afbde80aa2d4_first30,p24,2.7586206896551726
jiufu_24afbde80aa2d4_first30,p31,3.563218390804598
jiufu_24afbde80aa2d4_first30,p107,12.298850574712645
jiufu_24afbde80aa2d4_first30,p117,13.448275862068966
jiufu_24afbde80aa2d4_first30,p131,15.057471264367818
jiufu_24afbde80aa2d4_first30,p148,17.011494252873565
jiufu_3f4fbf87cbf023_first30,p5,0.574712643678161
jiufu_3f4fbf87cbf023_first30,p19,2.1839080459770117
jiufu_3f4fbf87cbf023_first30,p30,3.4482758620689657
jiufu_3f4fbf87cbf023_first30,p47,5.402298850574713
jiufu_3f4fbf87cbf023_first30,p82,9.42528735632184
jiufu_3f4fbf87cbf023_first30,p90,10.344827586206897
jiufu_3f4fbf87cbf023_first30,p105,12.06896551724138
jiufu_3f4fbf87cbf023_first30,p111,12.758620689655173
jiufu_3f4fbf87cbf023_first30,p117,13.448275862068966
jiufu_3f4fbf87cbf023_first30,p134,15.402298850574715
jiufu_3f4fbf87cbf023_first30,p139,15.977011494252874
jiufu_3f4fbf87cbf023_first30,p153,17.586206896551726
jiufu_3f4fbf87cbf023_first30,p166,19.080459770114945
jiufu_3f4fbf87cbf023_first30,p173,19.885057471264368
jiufu_3f4fbf87cbf023_first30,p182,20.919540229885058
jiufu_3f4fbf87cbf023_first30,p190,21.839080459770116
jiufu_3f4fbf87cbf023_first30,p198,22.758620689655174
jiufu_3f4fbf87cbf023_first30,p205,23.5632183908046
jiufu_3f4fbf87cbf023_first30,p214,24.59770114942529
jiufu_3f4fbf87cbf023_first30,p224,25.74712643678161
jiufu_3f4fbf87cbf023_first30,p237,27.24137931034483
jiufu_3f4fbf87cbf023_first30,p248,28.505747126436784
jiufu_3f4fbf87cbf023_first30,p257,29.540229885057474
jiufu_135fcf30e11031_first30,p13,1.4942528735632186
jiufu_135fcf30e11031_first30,p33,3.7931034482758625
jiufu_135fcf30e11031_first30,p43,4.942528735632185
jiufu_135fcf30e11031_first30,p55,6.321839080459771
jiufu_135fcf30e11031_first30,p67,7.701149425287357
jiufu_135fcf30e11031_first30,p81,9.310344827586208
jiufu_135fcf30e11031_first30,p93,10.689655172413794
jiufu_135fcf30e11031_first30,p108,12.413793103448278
jiufu_135fcf30e11031_first30,p121,13.908045977011495
jiufu_135fcf30e11031_first30,p135,15.517241379310347
jiufu_135fcf30e11031_first30,p162,18.620689655172416
jiufu_135fcf30e11031_first30,p177,20.344827586206897
jiufu_135fcf30e11031_first30,p191,21.95402298850575
jiufu_135fcf30e11031_first30,p218,25.05747126436782
jiufu_135fcf30e11031_first30,p234,26.896551724137932
jiufu_135fcf30e11031_first30,p250,28.73563218390805
jiufu_21792037472910_first30,p5,0.574712643678161
jiufu_21792037472910_first30,p15,1.7241379310344829
jiufu_21792037472910_first30,p27,3.1034482758620694
jiufu_21792037472910_first30,p37,4.252873563218391
jiufu_21792037472910_first30,p46,5.287356321839081
jiufu_21792037472910_first30,p58,6.666666666666667
jiufu_21792037472910_first30,p72,8.275862068965518
jiufu_fdc3b301cd9ef1_first30,p2,0.2298850574712644
jiufu_fdc3b301cd9ef1_first30,p12,1.3793103448275863
jiufu_fdc3b301cd9ef1_first30,p24,2.7586206896551726
jiufu_fdc3b301cd9ef1_first30,p32,3.6781609195402303
jiufu_fdc3b301cd9ef1_first30,p45,5.172413793103448
jiufu_fdc3b301cd9ef1_first30,p207,23.793103448275865
jiufu_fdc3b301cd9ef1_first30,p216,24.827586206896555
jiufu_fdc3b301cd9ef1_first30,p228,26.20689655172414
jiufu_fdc3b301cd9ef1_first30,p246,28.27586206896552
jiufu_86e7274f6556e4_first30,p4,0.4597701149425288
jiufu_86e7274f6556e4_first30,p16,1.8390804597701151
jiufu_86e7274f6556e4_first30,p35,4.022988505747127
jiufu_86e7274f6556e4_first30,p59,6.781609195402299
jiufu_86e7274f6556e4_first30,p84,9.655172413793105
jiufu_86e7274f6556e4_first30,p100,11.49425287356322
jiufu_86e7274f6556e4_first30,p116,13.333333333333334
jiufu_86e7274f6556e4_first30,p130,14.942528735632186
jiufu_86e7274f6556e4_first30,p149,17.126436781609197
jiufu_86e7274f6556e4_first30,p177,20.344827586206897
jiufu_86e7274f6556e4_first30,p202,23.218390804597703
jiufu_86e7274f6556e4_first30,p222,25.517241379310345
jiufu_b1efccc0572872_first30,p17,1.9540229885057472
jiufu_b1efccc0572872_first30,p28,3.218390804597701
jiufu_b1efccc0572872_first30,p67,7.701149425287357
jiufu_b1efccc0572872_first30,p82,9.42528735632184
jiufu_b1efccc0572872_first30,p99,11.379310344827587
jiufu_b1efccc0572872_first30,p158,18.160919540229887
jiufu_b1efccc0572872_first30,p189,21.724137931034484
jiufu_b1efccc0572872_first30,p203,23.333333333333336
jiufu_b1efccc0572872_first30,p215,24.712643678160923
jiufu_b1efccc0572872_first30,p227,26.091954022988507
jiufu_b1efccc0572872_first30,p239,27.471264367816094
jiufu_cbf053d260a726_first30,p32,3.6781609195402303
jiufu_cbf053d260a726_first30,p52,5.977011494252874
jiufu_cbf053d260a726_first30,p72,8.275862068965518
jiufu_cbf053d260a726_first30,p100,11.49425287356322
jiufu_cbf053d260a726_first30,p113,12.988505747126437
jiufu_cbf053d260a726_first30,p125,14.367816091954024
jiufu_cbf053d260a726_first30,p139,15.977011494252874
jiufu_cbf053d260a726_first30,p170,19.540229885057474
jiufu_cbf053d260a726_first30,p202,23.218390804597703
jiufu_cbf053d260a726_first30,p218,25.05747126436782
jiufu_cbf053d260a726_first30,p225,25.862068965517242
jiufu_cbf053d260a726_first30,p235,27.011494252873565
jiufu_b7a3631a4e36ce_first30,p39,4.482758620689656
jiufu_b7a3631a4e36ce_first30,p45,5.172413793103448
jiufu_b7a3631a4e36ce_first30,p82,9.42528735632184
jiufu_b7a3631a4e36ce_first30,p99,11.379310344827587
jiufu_b7a3631a4e36ce_first30,p116,13.333333333333334
jiufu_b7a3631a4e36ce_first30,p141,16.20689655172414
jiufu_b7a3631a4e36ce_first30,p184,21.149425287356323
jiufu_b7a3631a4e36ce_first30,p201,23.10344827586207
jiufu_b7a3631a4e36ce_first30,p210,24.13793103448276
jiufu_b7a3631a4e36ce_first30,p218,25.05747126436782
jiufu_b7a3631a4e36ce_first30,p236,27.126436781609197
jiufu_4cadeee3a7496f_first30,p20,2.298850574712644
jiufu_4cadeee3a7496f_first30,p30,3.4482758620689657
jiufu_4cadeee3a7496f_first30,p58,6.666666666666667
jiufu_4cadeee3a7496f_first30,p78,8.965517241379311
jiufu_4cadeee3a7496f_first30,p99,11.379310344827587
jiufu_4cadeee3a7496f_first30,p114,13.10344827586207
jiufu_4cadeee3a7496f_first30,p127,14.597701149425289
jiufu_4cadeee3a7496f_first30,p137,15.74712643678161
jiufu_4cadeee3a7496f_first30,p160,18.390804597701152
jiufu_4cadeee3a7496f_first30,p185,21.264367816091955
jiufu_4cadeee3a7496f_first30,p207,23.793103448275865
jiufu_4cadeee3a7496f_first30,p230,26.436781609195403
jiufu_4cadeee3a7496f_first30,p244,28.045977011494255
jiufu_0bede2d3d6e2ef_first30,p8,0.9195402298850576
jiufu_0bede2d3d6e2ef_first30,p21,2.4137931034482762
jiufu_0bede2d3d6e2ef_first30,p32,3.6781609195402303
jiufu_0bede2d3d6e2ef_first30,p67,7.701149425287357
jiufu_0bede2d3d6e2ef_first30,p76,8.735632183908047
jiufu_0bede2d3d6e2ef_first30,p86,9.88505747126437
jiufu_0bede2d3d6e2ef_first30,p96,11.03448275862069
jiufu_0bede2d3d6e2ef_first30,p104,11.954022988505749
jiufu_0bede2d3d6e2ef_first30,p116,13.333333333333334
jiufu_0bede2d3d6e2ef_first30,p124,14.252873563218392
jiufu_0bede2d3d6e2ef_first30,p148,17.011494252873565
jiufu_0bede2d3d6e2ef_first30,p167,19.195402298850578
jiufu_0bede2d3d6e2ef_first30,p186,21.379310344827587
jiufu_0bede2d3d6e2ef_first30,p196,22.52873563218391
jiufu_0bede2d3d6e2ef_first30,p206,23.678160919540232
jiufu_0bede2d3d6e2ef_first30,p216,24.827586206896555
jiufu_0bede2d3d6e2ef_first30,p238,27.35632183908046
jiufu_771e73351d8f0d_first30,p23,2.6436781609195403
jiufu_771e73351d8f0d_first30,p31,3.563218390804598
jiufu_771e73351d8f0d_first30,p39,4.482758620689656
jiufu_771e73351d8f0d_first30,p51,5.862068965517242
jiufu_771e73351d8f0d_first30,p60,6.8965517241379315
jiufu_771e73351d8f0d_first30,p67,7.701149425287357
jiufu_771e73351d8f0d_first30,p74,8.505747126436782
jiufu_771e73351d8f0d_first30,p82,9.42528735632184
jiufu_771e73351d8f0d_first30,p89,10.229885057471265
jiufu_771e73351d8f0d_first30,p96,11.03448275862069
jiufu_771e73351d8f0d_first30,p105,12.06896551724138
jiufu_771e73351d8f0d_first30,p112,12.873563218390805
jiufu_771e73351d8f0d_first30,p119,13.67816091954023
jiufu_771e73351d8f0d_first30,p127,14.597701149425289
jiufu_771e73351d8f0d_first30,p141,16.20689655172414
jiufu_771e73351d8f0d_first30,p149,17.126436781609197
jiufu_771e73351d8f0d_first30,p157,18.045977011494255
jiufu_771e73351d8f0d_first30,p165,18.965517241379313
jiufu_771e73351d8f0d_first30,p177,20.344827586206897
jiufu_771e73351d8f0d_first30,p206,23.678160919540232
jiufu_771e73351d8f0d_first30,p213,24.48275862068966
jiufu_771e73351d8f0d_first30,p222,25.517241379310345
jiufu_771e73351d8f0d_first30,p229,26.32183908045977
jiufu_771e73351d8f0d_first30,p238,27.35632183908046
jiufu_771e73351d8f0d_first30,p246,28.27586206896552
jiufu_ed4591eaed0b3f_first30,p15,1.7241379310344829
jiufu_ed4591eaed0b3f_first30,p25,2.873563218390805
jiufu_ed4591eaed0b3f_first30,p36,4.137931034482759
jiufu_ed4591eaed0b3f_first30,p47,5.402298850574713
jiufu_ed4591eaed0b3f_first30,p58,6.666666666666667
jiufu_ed4591eaed0b3f_first30,p68,7.816091954022989
jiufu_ed4591eaed0b3f_first30,p78,8.965517241379311
jiufu_ed4591eaed0b3f_first30,p89,10.229885057471265
jiufu_ed4591eaed0b3f_first30,p101,11.609195402298852
jiufu_ed4591eaed0b3f_first30,p114,13.10344827586207
jiufu_ed4591eaed0b3f_first30,p135,15.517241379310347
jiufu_ed4591eaed0b3f_first30,p150,17.24137931034483
jiufu_ed4591eaed0b3f_first30,p157,18.045977011494255
jiufu_ed4591eaed0b3f_first30,p164,18.85057471264368
jiufu_ed4591eaed0b3f_first30,p174,20.0
jiufu_ed4591eaed0b3f_first30,p183,21.03448275862069
jiufu_ed4591eaed0b3f_first30,p189,21.724137931034484
jiufu_ed4591eaed0b3f_first30,p199,22.873563218390807
jiufu_ed4591eaed0b3f_first30,p211,24.252873563218394
jiufu_ed4591eaed0b3f_first30,p223,25.632183908045977
jiufu_ed4591eaed0b3f_first30,p231,26.551724137931036
jiufu_39c814598b6c9a_first30,p17,1.9540229885057472
jiufu_39c814598b6c9a_first30,p44,5.057471264367816
jiufu_39c814598b6c9a_first30,p59,6.781609195402299
jiufu_39c814598b6c9a_first30,p73,8.39080459770115
jiufu_39c814598b6c9a_first30,p83,9.540229885057473
jiufu_39c814598b6c9a_first30,p100,11.49425287356322
jiufu_39c814598b6c9a_first30,p112,12.873563218390805
jiufu_39c814598b6c9a_first30,p121,13.908045977011495
jiufu_39c814598b6c9a_first30,p135,15.517241379310347
jiufu_39c814598b6c9a_first30,p157,18.045977011494255
jiufu_39c814598b6c9a_first30,p186,21.379310344827587
jiufu_39c814598b6c9a_first30,p194,22.298850574712645
jiufu_39c814598b6c9a_first30,p205,23.5632183908046
jiufu_39c814598b6c9a_first30,p221,25.402298850574716
jiufu_39c814598b6c9a_first30,p235,27.011494252873565
jiufu_39c814598b6c9a_first30,p250,28.73563218390805
jiufu_72f9214b6e39c9_first30,p20,2.298850574712644
jiufu_72f9214b6e39c9_first30,p28,3.218390804597701
jiufu_72f9214b6e39c9_first30,p38,4.367816091954023
jiufu_72f9214b6e39c9_first30,p47,5.402298850574713
jiufu_72f9214b6e39c9_first30,p154,17.70114942528736
jiufu_72f9214b6e39c9_first30,p164,18.85057471264368
jiufu_72f9214b6e39c9_first30,p175,20.114942528735632
jiufu_72f9214b6e39c9_first30,p218,25.05747126436782
jiufu_44a8b44ef7ff55_first30,p12,1.3793103448275863
jiufu_44a8b44ef7ff55_first30,p49,5.6321839080459775
jiufu_44a8b44ef7ff55_first30,p70,8.045977011494253
jiufu_44a8b44ef7ff55_first30,p76,8.735632183908047
jiufu_44a8b44ef7ff55_first30,p91,10.459770114942529
jiufu_44a8b44ef7ff55_first30,p99,11.379310344827587
jiufu_44a8b44ef7ff55_first30,p122,14.022988505747128
jiufu_44a8b44ef7ff55_first30,p135,15.517241379310347
jiufu_44a8b44ef7ff55_first30,p155,17.81609195402299
jiufu_44a8b44ef7ff55_first30,p163,18.73563218390805
jiufu_44a8b44ef7ff55_first30,p181,20.804597701149426
jiufu_44a8b44ef7ff55_first30,p188,21.60919540229885
jiufu_44a8b44ef7ff55_first30,p200,22.98850574712644
jiufu_44a8b44ef7ff55_first30,p208,23.908045977011497
jiufu_44a8b44ef7ff55_first30,p233,26.7816091954023
jiufu_46aefc048b6969_first30,p7,0.8045977011494253
jiufu_46aefc048b6969_first30,p29,3.3333333333333335
jiufu_46aefc048b6969_first30,p45,5.172413793103448
jiufu_46aefc048b6969_first30,p73,8.39080459770115
jiufu_46aefc048b6969_first30,p90,10.344827586206897
jiufu_46aefc048b6969_first30,p113,12.988505747126437
jiufu_46aefc048b6969_first30,p137,15.74712643678161
jiufu_46aefc048b6969_first30,p144,16.551724137931036
jiufu_46aefc048b6969_first30,p170,19.540229885057474
jiufu_46aefc048b6969_first30,p195,22.413793103448278
jiufu_46aefc048b6969_first30,p215,24.712643678160923
jiufu_46aefc048b6969_first30,p242,27.81609195402299
jiufu_f19803e664a7cb_first30,p30,3.4482758620689657
jiufu_f19803e664a7cb_first30,p49,5.6321839080459775
jiufu_f19803e664a7cb_first30,p69,7.931034482758621
jiufu_f19803e664a7cb_first30,p93,10.689655172413794
jiufu_f19803e664a7cb_first30,p109,12.52873563218391
jiufu_f19803e664a7cb_first30,p120,13.793103448275863
jiufu_f19803e664a7cb_first30,p138,15.862068965517242
jiufu_f19803e664a7cb_first30,p168,19.31034482758621
jiufu_f19803e664a7cb_first30,p192,22.06896551724138
jiufu_f19803e664a7cb_first30,p219,25.172413793103452
jiufu_f19803e664a7cb_first30,p238,27.35632183908046
jiufu_ca838441c991bb_first30,p10,1.149425287356322
jiufu_ca838441c991bb_first30,p21,2.4137931034482762
jiufu_ca838441c991bb_first30,p33,3.7931034482758625
jiufu_ca838441c991bb_first30,p44,5.057471264367816
jiufu_ca838441c991bb_first30,p55,6.321839080459771
jiufu_ca838441c991bb_first30,p68,7.816091954022989
jiufu_ca838441c991bb_first30,p78,8.965517241379311
jiufu_ca838441c991bb_first30,p95,10.919540229885058
jiufu_ca838441c991bb_first30,p105,12.06896551724138
jiufu_ca838441c991bb_first30,p119,13.67816091954023
jiufu_ca838441c991bb_first30,p146,16.7816091954023
jiufu_ca838441c991bb_first30,p158,18.160919540229887
jiufu_ca838441c991bb_first30,p171,19.655172413793107
jiufu_ca838441c991bb_first30,p182,20.919540229885058
jiufu_ca838441c991bb_first30,p189,21.724137931034484
jiufu_ca838441c991bb_first30,p199,22.873563218390807
jiufu_ca838441c991bb_first30,p206,23.678160919540232
jiufu_ca838441c991bb_first30,p216,24.827586206896555
jiufu_ca838441c991bb_first30,p227,26.091954022988507
jiufu_ca838441c991bb_first30,p237,27.24137931034483
jiufu_ca838441c991bb_first30,p249,28.620689655172416
jiufu_366cb8600d5450_first30,p7,0.8045977011494253
jiufu_366cb8600d5450_first30,p34,3.9080459770114944
jiufu_366cb8600d5450_first30,p83,9.540229885057473
jiufu_366cb8600d5450_first30,p101,11.609195402298852
jiufu_366cb8600d5450_first30,p108,12.413793103448278
jiufu_366cb8600d5450_first30,p117,13.448275862068966
jiufu_366cb8600d5450_first30,p126,14.482758620689657
jiufu_366cb8600d5450_first30,p134,15.402298850574715
jiufu_366cb8600d5450_first30,p144,16.551724137931036
jiufu_366cb8600d5450_first30,p195,22.413793103448278
jiufu_366cb8600d5450_first30,p204,23.448275862068968
jiufu_366cb8600d5450_first30,p245,28.160919540229887
jiufu_a72be27aa4d574_first30,p24,2.7586206896551726
jiufu_a72be27aa4d574_first30,p52,5.977011494252874
jiufu_a72be27aa4d574_first30,p61,7.011494252873564
jiufu_a72be27aa4d574_first30,p75,8.620689655172415
jiufu_a72be27aa4d574_first30,p81,9.310344827586208
jiufu_a72be27aa4d574_first30,p101,11.609195402298852
jiufu_a72be27aa4d574_first30,p117,13.448275862068966
jiufu_a72be27aa4d574_first30,p136,15.632183908045977
jiufu_a72be27aa4d574_first30,p156,17.931034482758623
jiufu_a72be27aa4d574_first30,p175,20.114942528735632
jiufu_a72be27aa4d574_first30,p183,21.03448275862069
jiufu_a72be27aa4d574_first30,p247,28.390804597701152
jiufu_3c840580af889d_first30,p9,1.0344827586206897
jiufu_3c840580af889d_first30,p18,2.0689655172413794
jiufu_3c840580af889d_first30,p36,4.137931034482759
jiufu_3c840580af889d_first30,p51,5.862068965517242
jiufu_3c840580af889d_first30,p59,6.781609195402299
jiufu_3c840580af889d_first30,p106,12.183908045977013
jiufu_3c840580af889d_first30,p118,13.563218390804598
jiufu_3c840580af889d_first30,p125,14.367816091954024
jiufu_3c840580af889d_first30,p143,16.436781609195403
jiufu_3c840580af889d_first30,p153,17.586206896551726
jiufu_3c840580af889d_first30,p164,18.85057471264368
jiufu_3c840580af889d_first30,p172,19.77011494252874
jiufu_3c840580af889d_first30,p182,20.919540229885058
jiufu_3c840580af889d_first30,p193,22.183908045977013
jiufu_3c840580af889d_first30,p213,24.48275862068966
jiufu_3c840580af889d_first30,p224,25.74712643678161
jiufu_3c840580af889d_first30,p234,26.896551724137932
jiufu_3c840580af889d_first30,p245,28.160919540229887
jiufu_cc8f24e9070eb6_first30,p22,2.528735632183908
jiufu_cc8f24e9070eb6_first30,p35,4.022988505747127
jiufu_cc8f24e9070eb6_first30,p48,5.517241379310345
jiufu_cc8f24e9070eb6_first30,p59,6.781609195402299
jiufu_cc8f24e9070eb6_first30,p99,11.379310344827587
jiufu_cc8f24e9070eb6_first30,p112,12.873563218390805
jiufu_cc8f24e9070eb6_first30,p192,22.06896551724138
jiufu_cc8f24e9070eb6_first30,p231,26.551724137931036
jiufu_cc8f24e9070eb6_first30,p243,27.931034482758623
jiufu_658fffa214f378_first30,p11,1.264367816091954
jiufu_658fffa214f378_first30,p20,2.298850574712644
jiufu_658fffa214f378_first30,p29,3.3333333333333335
jiufu_658fffa214f378_first30,p40,4.597701149425288
jiufu_658fffa214f378_first30,p52,5.977011494252874
jiufu_658fffa214f378_first30,p71,8.160919540229886
jiufu_658fffa214f378_first30,p79,9.080459770114944
jiufu_658fffa214f378_first30,p86,9.88505747126437
jiufu_658fffa214f378_first30,p122,14.022988505747128
jiufu_658fffa214f378_first30,p135,15.517241379310347
jiufu_658fffa214f378_first30,p144,16.551724137931036
jiufu_658fffa214f378_first30,p151,17.35632183908046
jiufu_658fffa214f378_first30,p161,18.505747126436784
